Date,Close/Last
01/26/2021,13626.06
01/25/2021,13635.99
01/22/2021,13543.06
01/21/2021,13530.91
01/20/2021,13457.25
01/19/2021,13197.18
01/15/2021,12998.5
01/14/2021,13112.64
01/13/2021,13128.95
01/12/2021,13072.43
01/11/2021,13036.43
01/08/2021,13201.98
01/07/2021,13067.48
01/06/2021,12740.79
01/05/2021,12818.96
01/04/2021,12698.45
12/31/2020,12888.28
12/30/2020,12870
12/29/2020,12850.22
12/28/2020,12899.42
12/24/2020,12804.73
12/23/2020,12771.11
12/22/2020,12807.92
12/21/2020,12742.52
12/18/2020,12755.64
12/17/2020,12764.75
12/16/2020,12658.19
12/15/2020,12595.06
12/14/2020,12440.04
12/11/2020,12377.87
12/10/2020,12405.81
12/09/2020,12338.95
12/08/2020,12582.77
12/07/2020,12519.95
12/04/2020,12464.23
12/03/2020,12377.18
12/02/2020,12349.37
12/01/2020,12355.11
11/30/2020,12198.74
11/27/2020,12205.85
11/25/2020,12094.4
11/24/2020,12037.33
11/23/2020,11881.17
11/20/2020,11854.97
11/19/2020,11904.71
11/18/2020,11801.6
11/17/2020,11899.34
11/16/2020,11924.13
11/13/2020,11829.29
11/12/2020,11709.59
11/11/2020,11786.43
11/10/2020,11553.86
11/09/2020,11713.78
11/06/2020,11895.23
11/05/2020,11890.93
11/04/2020,11590.78
11/03/2020,11160.57
11/02/2020,10957.61
10/30/2020,10911.59
10/29/2020,11185.59
10/28/2020,11004.87
10/27/2020,11431.35
10/26/2020,11358.94
10/23/2020,11548.28
10/22/2020,11506.01
10/21/2020,11484.69
10/20/2020,11516.49
10/19/2020,11478.88
10/16/2020,11671.56
10/15/2020,11713.87
10/14/2020,11768.73
10/13/2020,11863.9
10/12/2020,11876.26
10/09/2020,11579.94
10/08/2020,11420.98
10/07/2020,11364.6
10/06/2020,11154.6
10/05/2020,11332.49
10/02/2020,11075.02
10/01/2020,11326.51
09/30/2020,11167.51
09/29/2020,11085.25
09/28/2020,11117.52
09/25/2020,10913.56
09/24/2020,10672.27
09/23/2020,10632.99
09/22/2020,10963.64
09/21/2020,10778.8
09/18/2020,10793.28
09/17/2020,10910.28
09/16/2020,11050.47
09/15/2020,11190.32
09/14/2020,11056.65
09/11/2020,10853.55
09/10/2020,10919.59
09/09/2020,11141.56
09/08/2020,10847.69
09/04/2020,11313.13
09/03/2020,11458.1
09/02/2020,12056.44
09/01/2020,11939.67
08/31/2020,11775.46
08/28/2020,11695.63
08/27/2020,11625.34
08/26/2020,11665.06
08/25/2020,11466.47
08/24/2020,11379.72
08/21/2020,11311.8
08/20/2020,11264.95
08/19/2020,11146.46
08/18/2020,11210.84
08/17/2020,11129.73
08/14/2020,11019.3
08/13/2020,11042.5
08/12/2020,11012.24
08/11/2020,10782.82
08/10/2020,10968.36
08/07/2020,11010.98
08/06/2020,11108.07
08/05/2020,10998.4
08/04/2020,10941.17
08/03/2020,10902.8
07/31/2020,10745.27
07/30/2020,10587.81
07/29/2020,10542.94
07/28/2020,10402.09
07/27/2020,10536.27
07/24/2020,10363.18
07/23/2020,10461.42
07/22/2020,10706.13
07/21/2020,10680.36
07/20/2020,10767.09
07/17/2020,10503.19
07/16/2020,10473.83
07/15/2020,10550.49
07/14/2020,10488.58
07/13/2020,10390.84
07/10/2020,10617.44
07/09/2020,10547.75
07/08/2020,10492.5
07/07/2020,10343.89
07/06/2020,10433.65
07/02/2020,10207.63
07/01/2020,10154.63
06/30/2020,10058.77
06/29/2020,9874.15
06/26/2020,9757.22
06/25/2020,10017
06/24/2020,9909.17
06/23/2020,10131.37
06/22/2020,10056.47
06/19/2020,9946.12
06/18/2020,9943.05
06/17/2020,9910.53
06/16/2020,9895.87
06/15/2020,9726.02
06/12/2020,9588.81
06/11/2020,9492.73
06/10/2020,10020.35
06/09/2020,9953.75
06/08/2020,9924.74
06/05/2020,9814.08
06/04/2020,9615.81
06/03/2020,9682.91
06/02/2020,9608.37
06/01/2020,9552.05
05/29/2020,9489.87
05/28/2020,9368.99
05/27/2020,9412.36
05/26/2020,9340.22
05/22/2020,9324.59
05/21/2020,9284.88
05/20/2020,9375.78
05/19/2020,9185.1
05/18/2020,9234.83
05/15/2020,9014.56
05/14/2020,8943.72
05/13/2020,8863.17
05/12/2020,9002.55
05/11/2020,9192.34
05/08/2020,9121.32
05/07/2020,8979.66
05/06/2020,8854.39
05/05/2020,8809.12
05/04/2020,8710.71
05/01/2020,8604.95
04/30/2020,8889.55
04/29/2020,8914.71
04/28/2020,8607.73
04/27/2020,8730.16
04/24/2020,8634.52
04/23/2020,8494.75
04/22/2020,8495.38
04/21/2020,8263.23
04/20/2020,8560.73
04/17/2020,8650.14
04/16/2020,8532.36
04/15/2020,8393.18
04/14/2020,8515.74
04/13/2020,8192.42
04/09/2020,8153.58
04/08/2020,8090.9
04/07/2020,7887.26
04/06/2020,7913.24
04/03/2020,7373.08
04/02/2020,7487.31
04/01/2020,7360.58
03/31/2020,7700.1
03/30/2020,7774.15
03/27/2020,7502.38
03/26/2020,7797.54
03/25/2020,7384.3
03/24/2020,7417.86
03/23/2020,6860.67
03/20/2020,6879.52
03/19/2020,7150.58
03/18/2020,6989.84
03/17/2020,7334.78
03/16/2020,6904.59
03/13/2020,7874.88
03/12/2020,7201.8
03/11/2020,7952.05
03/10/2020,8344.25
03/09/2020,7950.68
03/06/2020,8575.62
03/05/2020,8738.6
03/04/2020,9018.09
03/03/2020,8684.09
03/02/2020,8952.16
02/28/2020,8567.37
02/27/2020,8566.48
02/26/2020,8980.77
02/25/2020,8965.61
02/24/2020,9221.28
02/21/2020,9576.59
02/20/2020,9750.96
02/19/2020,9817.18
02/18/2020,9732.74
02/14/2020,9731.18
02/13/2020,9711.97
02/12/2020,9725.96
02/11/2020,9638.94
02/10/2020,9628.39
02/07/2020,9520.51
02/06/2020,9572.15
02/05/2020,9508.68
02/04/2020,9467.97
02/03/2020,9273.4
01/31/2020,9150.94
01/30/2020,9298.93
01/29/2020,9275.16
01/28/2020,9269.68
01/27/2020,9139.31
01/24/2020,9314.91
01/23/2020,9402.48
01/22/2020,9383.77
01/21/2020,9370.81
01/17/2020,9388.94
01/16/2020,9357.13
01/15/2020,9258.7
01/14/2020,9251.33
01/13/2020,9273.93
01/10/2020,9178.86
01/09/2020,9203.43
01/08/2020,9129.24
01/07/2020,9068.58
01/06/2020,9071.46
01/03/2020,9020.77
01/02/2020,9092.19
12/31/2019,8972.6
12/30/2019,8945.99
12/27/2019,9006.62
12/26/2019,9022.39
12/24/2019,8952.88
12/23/2019,8945.65
12/20/2019,8924.96
12/19/2019,8887.22
12/18/2019,8827.73
12/17/2019,8823.36
12/16/2019,8814.23
12/13/2019,8734.88
12/12/2019,8717.32
12/11/2019,8654.05
12/10/2019,8616.18
12/09/2019,8621.83
12/06/2019,8656.53
12/05/2019,8570.7
12/04/2019,8566.67
12/03/2019,8520.64
12/02/2019,8567.99
11/29/2019,8665.47
11/27/2019,8705.18
11/26/2019,8647.93
11/25/2019,8632.49
11/22/2019,8519.88
11/21/2019,8506.21
11/20/2019,8526.73
11/19/2019,8570.66
11/18/2019,8549.94
11/15/2019,8540.83
11/14/2019,8479.02
11/13/2019,8482.1
11/12/2019,8486.09
11/11/2019,8464.28
11/08/2019,8475.31
11/07/2019,8434.52
11/06/2019,8410.63
11/05/2019,8434.68
11/04/2019,8433.2
11/01/2019,8386.4
10/31/2019,8292.36
10/30/2019,8303.98
10/29/2019,8276.85
10/28/2019,8325.99
10/25/2019,8243.12
10/24/2019,8185.8
10/23/2019,8119.79
10/22/2019,8104.3
10/21/2019,8162.99
10/18/2019,8089.54
10/17/2019,8156.85
10/16/2019,8124.18
10/15/2019,8148.71
10/14/2019,8048.65
10/11/2019,8057.04
10/10/2019,7950.78
10/09/2019,7903.74
10/08/2019,7823.78
10/07/2019,7956.29
10/04/2019,7982.47
10/03/2019,7872.26
10/02/2019,7785.25
10/01/2019,7908.68
09/30/2019,7999.34
09/27/2019,7939.63
09/26/2019,8030.66
09/25/2019,8077.38
09/24/2019,7993.63
09/23/2019,8112.46
09/20/2019,8117.67
09/19/2019,8182.88
09/18/2019,8177.39
09/17/2019,8186.02
09/16/2019,8153.54
09/13/2019,8176.71
09/12/2019,8194.47
09/11/2019,8169.68
09/10/2019,8084.16
09/09/2019,8087.44
09/06/2019,8103.07
09/05/2019,8116.83
09/04/2019,7976.88
09/03/2019,7874.16
08/30/2019,7962.88
08/29/2019,7973.39
08/28/2019,7856.88
08/27/2019,7826.95
08/26/2019,7853.74
08/23/2019,7751.77
08/22/2019,7991.39
08/21/2019,8020.21
08/20/2019,7948.56
08/19/2019,8002.81
08/16/2019,7895.99
08/15/2019,7766.62
08/14/2019,7773.94
08/13/2019,8016.36
08/12/2019,7863.41
08/09/2019,7959.14
08/08/2019,8039.16
08/07/2019,7862.83
08/06/2019,7833.27
08/05/2019,7726.04
08/02/2019,8004.07
08/01/2019,8111.12
07/31/2019,8175.42
07/30/2019,8273.61
07/29/2019,8293.33
07/26/2019,8330.21
07/25/2019,8238.54
07/24/2019,8321.5
07/23/2019,8251.4
07/22/2019,8204.14
07/19/2019,8146.49
07/18/2019,8207.24
07/17/2019,8185.21
07/16/2019,8222.8
07/15/2019,8258.19
07/12/2019,8244.14
07/11/2019,8196.04
07/10/2019,8202.53
07/09/2019,8141.73
07/08/2019,8098.38
07/05/2019,8161.79
07/03/2019,8170.23
07/02/2019,8109.09
07/01/2019,8091.16
06/28/2019,8006.24
06/27/2019,7967.76
06/26/2019,7909.97
06/25/2019,7884.72
06/24/2019,8005.7
06/21/2019,8031.71
06/20/2019,8051.34
06/19/2019,7987.32
06/18/2019,7953.88
06/17/2019,7845.02
06/14/2019,7796.66
06/13/2019,7837.13
06/12/2019,7792.72
06/11/2019,7822.57
06/10/2019,7823.17
06/07/2019,7742.1
06/06/2019,7615.55
06/05/2019,7575.48
06/04/2019,7527.12
06/03/2019,7333.02
05/31/2019,7453.15
05/30/2019,7567.72
05/29/2019,7547.31
05/28/2019,7607.35
05/24/2019,7637.01
05/23/2019,7628.28
05/22/2019,7750.84
05/21/2019,7785.72
05/20/2019,7702.38
05/17/2019,7816.28
05/16/2019,7898.05
05/15/2019,7822.15
05/14/2019,7734.49
05/13/2019,7647.02
05/10/2019,7916.94
05/09/2019,7910.59
05/08/2019,7943.32
05/07/2019,7963.76
05/06/2019,8123.29
05/03/2019,8164
05/02/2019,8036.77
05/01/2019,8049.64
04/30/2019,8095.39
04/29/2019,8161.85
04/26/2019,8146.4
04/25/2019,8118.68
04/24/2019,8102.01
04/23/2019,8120.82
04/22/2019,8015.27
04/18/2019,7998.06
04/17/2019,7996.08
04/16/2019,8000.23
04/15/2019,7976.01
04/12/2019,7984.16
04/11/2019,7947.36
04/10/2019,7964.24
04/09/2019,7909.28
04/08/2019,7953.88
04/05/2019,7938.69
04/04/2019,7891.78
04/03/2019,7895.55
04/02/2019,7848.69
04/01/2019,7828.91
03/29/2019,7729.32
03/28/2019,7669.17
03/27/2019,7643.38
03/26/2019,7691.52
03/25/2019,7637.54
03/22/2019,7642.67
03/21/2019,7838.96
03/20/2019,7728.97
03/19/2019,7723.95
03/18/2019,7714.48
03/15/2019,7688.53
03/14/2019,7630.91
03/13/2019,7643.41
03/12/2019,7591.03
03/11/2019,7558.06
03/08/2019,7408.14
03/07/2019,7421.46
03/06/2019,7505.92
03/05/2019,7576.36
03/04/2019,7577.57
03/01/2019,7595.35
02/28/2019,7532.53
02/27/2019,7554.51
02/26/2019,7549.3
02/25/2019,7554.46
02/22/2019,7527.54
02/21/2019,7459.71
02/20/2019,7489.07
02/19/2019,7486.77
02/15/2019,7472.41
02/14/2019,7426.95
02/13/2019,7420.38
02/12/2019,7414.62
02/11/2019,7307.9
02/08/2019,7298.2
02/07/2019,7288.35
02/06/2019,7375.28
02/05/2019,7402.08
02/04/2019,7347.54
02/01/2019,7263.87
01/31/2019,7281.74
01/30/2019,7183.08
01/29/2019,7028.29
01/28/2019,7085.68
01/25/2019,7164.86
01/24/2019,7073.46
01/23/2019,7025.77
01/22/2019,7020.36
01/18/2019,7157.23
01/17/2019,7084.46
01/16/2019,7034.69
01/15/2019,7023.83
01/14/2019,6905.92
01/11/2019,6971.48
01/10/2019,6986.07
01/09/2019,6957.08
01/08/2019,6897
01/07/2019,6823.47
01/04/2019,6738.86
01/03/2019,6463.5
01/02/2019,6665.94
12/31/2018,6635.28
12/28/2018,6584.52
12/27/2018,6579.49
12/26/2018,6554.36
12/24/2018,6192.92
12/21/2018,6332.99
12/20/2018,6528.41
12/19/2018,6636.83
12/18/2018,6783.91
12/17/2018,6753.73
12/14/2018,6910.66
12/13/2018,7070.33
12/12/2018,7098.31
12/11/2018,7031.83
12/10/2018,7020.52
12/07/2018,6969.25
12/06/2018,7188.26
12/04/2018,7158.43
12/03/2018,7441.51
11/30/2018,7330.54
11/29/2018,7273.08
11/28/2018,7291.59
11/27/2018,7082.7
11/26/2018,7081.85
11/23/2018,6938.98
11/21/2018,6972.25
11/20/2018,6908.82
11/19/2018,7028.48
11/16/2018,7247.87
11/15/2018,7259.03
11/14/2018,7136.39
11/13/2018,7200.87
11/12/2018,7200.87
11/09/2018,7406.9
11/08/2018,7530.88
11/07/2018,7570.75
11/06/2018,7375.96
11/05/2018,7328.85
11/02/2018,7356.99
11/01/2018,7434.06
10/31/2018,7305.9
10/30/2018,7161.65
10/29/2018,7050.29
10/26/2018,7167.21
10/25/2018,7318.34
10/24/2018,7108.4
10/23/2018,7437.54
10/22/2018,7468.63
10/19/2018,7449.03
10/18/2018,7485.14
10/17/2018,7642.7
10/16/2018,7645.49
10/15/2018,7430.74
10/12/2018,7496.89
10/11/2018,7329.06
10/10/2018,7422.05
10/09/2018,7738.02
10/08/2018,7735.95
10/05/2018,7788.45
10/04/2018,7879.51
10/03/2018,8025.09
10/02/2018,7999.55
10/01/2018,8037.3
09/28/2018,8046.35
09/27/2018,8041.97
09/26/2018,7990.37
09/25/2018,8007.47
09/24/2018,7993.25
09/21/2018,7986.96
09/20/2018,8028.23
09/19/2018,7950.04
09/18/2018,7956.11
09/17/2018,7895.79
09/14/2018,8010.04
09/13/2018,8013.71
09/12/2018,7954.23
09/11/2018,7972.47
09/10/2018,7924.16
09/07/2018,7902.54
09/06/2018,7922.73
09/05/2018,7995.17
09/04/2018,8091.25
08/31/2018,8109.54
08/30/2018,8088.36
08/29/2018,8109.69
08/28/2018,8030.04
08/27/2018,8017.9
08/24/2018,7945.98
08/23/2018,7878.46
08/22/2018,7889.1
08/21/2018,7859.17
08/20/2018,7821.01
08/17/2018,7816.33
08/16/2018,7806.52
08/15/2018,7774.12
08/14/2018,7870.89
08/13/2018,7819.71
08/10/2018,7839.11
08/09/2018,7891.78
08/08/2018,7888.33
08/07/2018,7883.66
08/06/2018,7859.68
08/03/2018,7812.01
08/02/2018,7802.69
08/01/2018,7707.29
07/31/2018,7671.79
07/30/2018,7630
07/27/2018,7737.42
07/26/2018,7852.18
07/25/2018,7932.24
07/24/2018,7840.77
07/23/2018,7841.87
07/20/2018,7820.2
07/19/2018,7825.3
07/18/2018,7854.44
07/17/2018,7855.12
07/16/2018,7805.72
07/13/2018,7825.98
07/12/2018,7823.92
07/11/2018,7716.61
07/10/2018,7759.2
07/09/2018,7756.2
07/06/2018,7688.39
07/05/2018,7586.43
07/03/2018,7502.67
07/02/2018,7567.69
06/29/2018,7510.3
06/28/2018,7503.68
06/27/2018,7445.08
06/26/2018,7561.63
06/25/2018,7532.01
06/22/2018,7692.82
06/21/2018,7712.95
06/20/2018,7781.51
06/19/2018,7725.59
06/18/2018,7747.03
06/15/2018,7746.38
06/14/2018,7761.04
06/13/2018,7695.7
06/12/2018,7703.79
06/11/2018,7659.93
06/08/2018,7645.51
06/07/2018,7635.07
06/06/2018,7689.24
06/05/2018,7637.86
06/04/2018,7606.46
06/01/2018,7554.33
05/31/2018,7442.12
05/30/2018,7462.45
05/29/2018,7396.59
05/25/2018,7433.85
05/24/2018,7424.43
05/23/2018,7425.96
05/22/2018,7378.46
05/21/2018,7394.04
05/18/2018,7354.34
05/17/2018,7382.47
05/16/2018,7398.3
05/15/2018,7351.63
05/14/2018,7411.32
05/11/2018,7402.88
05/10/2018,7404.97
05/09/2018,7339.91
05/08/2018,7266.9
05/07/2018,7265.21
05/04/2018,7209.62
05/03/2018,7088.15
05/02/2018,7100.9
05/01/2018,7130.7
04/30/2018,7066.27
04/27/2018,7119.8
04/26/2018,7118.68
04/25/2018,7003.74
04/24/2018,7007.35
04/23/2018,7128.6
04/20/2018,7146.13
04/19/2018,7238.06
04/18/2018,7295.24
04/17/2018,7281.1
04/16/2018,7156.28
04/13/2018,7106.65
04/12/2018,7140.25
04/11/2018,7069.03
04/10/2018,7094.3
04/09/2018,6950.34
04/06/2018,6915.11
04/05/2018,7076.55
04/04/2018,7042.11
04/03/2018,6941.28
04/02/2018,6870.12
03/29/2018,7063.44
03/28/2018,6949.23
03/27/2018,7008.81
03/26/2018,7220.54
03/23/2018,6992.67
03/22/2018,7166.68
03/21/2018,7345.29
03/20/2018,7364.3
03/19/2018,7344.24
03/16/2018,7481.99
03/15/2018,7481.74
03/14/2018,7496.81
03/13/2018,7511.01
03/12/2018,7588.32
03/09/2018,7560.81
03/08/2018,7427.95
03/07/2018,7396.65
03/06/2018,7372.01
03/05/2018,7330.7
03/02/2018,7257.87
03/01/2018,7180.56
02/28/2018,7273.01
02/27/2018,7330.35
02/26/2018,7421.46
02/23/2018,7337.39
02/22/2018,7210.09
02/21/2018,7218.23
02/20/2018,7234.31
02/16/2018,7239.47
02/15/2018,7256.43
02/14/2018,7143.62
02/13/2018,7013.51
02/12/2018,6981.96
02/09/2018,6874.49
02/08/2018,6777.16
02/07/2018,7051.98
02/06/2018,7115.88
02/05/2018,6967.53
02/02/2018,7240.95
02/01/2018,7385.86
01/31/2018,7411.48
01/30/2018,7402.48
01/29/2018,7466.51
01/26/2018,7505.77
01/25/2018,7411.16
01/24/2018,7415.06
01/23/2018,7460.29
01/22/2018,7408.03
01/19/2018,7336.38
01/18/2018,7296.05
01/17/2018,7298.28
01/16/2018,7223.69
01/12/2018,7261.06
01/11/2018,7211.78
01/10/2018,7153.57
01/09/2018,7163.58
01/08/2018,7157.39
01/05/2018,7136.56
01/04/2018,7077.91
01/03/2018,7065.53
01/02/2018,7006.9
12/29/2017,6903.39
12/28/2017,6950.16
12/27/2017,6939.34
12/26/2017,6936.25
12/22/2017,6959.96
12/21/2017,6965.36
12/20/2017,6960.96
12/19/2017,6963.85
12/18/2017,6994.76
12/15/2017,6936.58
12/14/2017,6856.53
12/13/2017,6875.8
12/12/2017,6862.32
12/11/2017,6875.08
12/08/2017,6840.08
12/07/2017,6812.84
12/06/2017,6776.38
12/05/2017,6762.21
12/04/2017,6775.37
12/01/2017,6847.59
11/30/2017,6873.97
11/29/2017,6824.39
11/28/2017,6912.36
11/27/2017,6878.52
11/24/2017,6889.16
11/22/2017,6867.36
11/21/2017,6862.48
11/20/2017,6790.71
11/17/2017,6782.79
11/16/2017,6793.29
11/15/2017,6706.21
11/14/2017,6737.87
11/13/2017,6757.6
11/10/2017,6750.94
11/09/2017,6750.05
11/08/2017,6789.12
11/07/2017,6767.78
11/06/2017,6786.44
11/03/2017,6764.44
11/02/2017,6714.94
11/01/2017,6716.53
10/31/2017,6727.67
10/30/2017,6698.96
10/27/2017,6701.26
10/26/2017,6556.77
10/25/2017,6563.89
10/24/2017,6598.43
10/23/2017,6586.83
10/20/2017,6629.05
10/19/2017,6605.07
10/18/2017,6624.22
10/17/2017,6623.66
10/16/2017,6624
10/13/2017,6605.8
10/12/2017,6591.51
10/11/2017,6603.55
10/10/2017,6587.25
10/09/2017,6579.73
10/06/2017,6590.18
10/05/2017,6585.36
10/04/2017,6534.63
10/03/2017,6531.71
10/02/2017,6516.72
09/29/2017,6495.96
09/28/2017,6453.45
09/27/2017,6453.26
09/26/2017,6380.16
09/25/2017,6370.59
09/22/2017,6426.92
09/21/2017,6422.69
09/20/2017,6456.04
09/19/2017,6461.32
09/18/2017,6454.64
09/15/2017,6448.47
09/14/2017,6429.08
09/13/2017,6460.19
09/12/2017,6454.28
09/11/2017,6432.26
09/08/2017,6360.19
09/07/2017,6397.87
09/06/2017,6393.31
09/05/2017,6375.57
09/01/2017,6435.33
08/31/2017,6428.66
08/30/2017,6368.31
08/29/2017,6301.89
08/28/2017,6283.02
08/25/2017,6265.64
08/24/2017,6271.33
08/23/2017,6278.41
08/22/2017,6297.48
08/21/2017,6213.13
08/18/2017,6216.53
08/17/2017,6221.91
08/16/2017,6345.11
08/15/2017,6333.01
08/14/2017,6340.23
08/11/2017,6256.56
08/10/2017,6216.87
08/09/2017,6352.33
08/08/2017,6370.46
08/07/2017,6383.77
08/04/2017,6351.56
08/03/2017,6340.34
08/02/2017,6362.65
08/01/2017,6362.94
07/31/2017,6348.12
07/28/2017,6374.68
07/27/2017,6382.19
07/26/2017,6422.75
07/25/2017,6412.17
07/24/2017,6410.81
07/21/2017,6387.75
07/20/2017,6390
07/19/2017,6385.04
07/18/2017,6344.31
07/17/2017,6314.43
07/14/2017,6312.47
07/13/2017,6274.44
07/12/2017,6261.17
07/11/2017,6193.3
07/10/2017,6176.39
07/07/2017,6153.08
07/06/2017,6089.46
07/05/2017,6150.86
07/03/2017,6110.06
06/30/2017,6140.42
06/29/2017,6144.35
06/28/2017,6234.41
06/27/2017,6146.62
06/26/2017,6247.15
06/23/2017,6265.25
06/22/2017,6236.69
06/21/2017,6233.95
06/20/2017,6188.03
06/19/2017,6239.01
06/16/2017,6151.76
06/15/2017,6165.5
06/14/2017,6194.89
06/13/2017,6220.37
06/12/2017,6175.46
06/09/2017,6207.92
06/08/2017,6321.76
06/07/2017,6297.38
06/06/2017,6275.06
06/05/2017,6295.68
06/02/2017,6305.8
06/01/2017,6246.83
05/31/2017,6198.52
05/30/2017,6203.19
05/26/2017,6210.19
05/25/2017,6205.26
05/24/2017,6163.02
05/23/2017,6138.71
05/22/2017,6133.62
05/19/2017,6083.7
05/18/2017,6055.13
05/17/2017,6011.24
05/16/2017,6169.87
05/15/2017,6149.67
05/12/2017,6121.23
05/11/2017,6115.96
05/10/2017,6129.14
05/09/2017,6120.59
05/08/2017,6102.66
05/05/2017,6100.76
05/04/2017,6075.34
05/03/2017,6072.55
05/02/2017,6095.37
05/01/2017,6091.6
04/28/2017,6047.61
04/27/2017,6048.94
04/26/2017,6025.23
04/25/2017,6025.49
04/24/2017,5983.82
04/21/2017,5910.52
04/20/2017,5916.78
04/19/2017,5863.03
04/18/2017,5849.47
04/17/2017,5856.79
04/13/2017,5805.15
04/12/2017,5836.16
04/11/2017,5866.77
04/10/2017,5880.93
04/07/2017,5877.81
04/06/2017,5878.95
04/05/2017,5864.48
04/04/2017,5898.61
04/03/2017,5894.68
03/31/2017,5911.74
03/30/2017,5914.34
03/29/2017,5897.55
03/28/2017,5875.14
03/27/2017,5840.37
03/24/2017,5828.74
03/23/2017,5817.69
03/22/2017,5821.64
03/21/2017,5793.83
03/20/2017,5901.53
03/17/2017,5901
03/16/2017,5900.76
03/15/2017,5900.05
03/14/2017,5856.82
03/13/2017,5875.78
03/10/2017,5861.73
03/09/2017,5838.81
03/08/2017,5837.55
03/07/2017,5833.93
03/06/2017,5849.17
03/03/2017,5870.75
03/02/2017,5861.22
03/01/2017,5904.03
02/28/2017,5825.44
02/27/2017,5861.9
02/24/2017,5845.31
02/23/2017,5835.51
02/22/2017,5860.63
02/21/2017,5865.95
02/17/2017,5838.58
02/16/2017,5814.9
02/15/2017,5819.44
02/14/2017,5782.57
02/13/2017,5763.96
02/10/2017,5734.13
02/09/2017,5715.18
02/08/2017,5682.45
02/07/2017,5674.22
02/06/2017,5663.55
02/03/2017,5666.77
02/02/2017,5636.2
02/01/2017,5642.65
01/31/2017,5614.79
01/30/2017,5613.71
01/27/2017,5660.78
01/26/2017,5655.18
01/25/2017,5656.34
01/24/2017,5600.96
01/23/2017,5552.94
01/20/2017,5555.33
01/19/2017,5540.08
01/18/2017,5555.65
01/17/2017,5538.73
01/13/2017,5574.12
01/12/2017,5547.49
01/11/2017,5563.65
01/10/2017,5551.82
01/09/2017,5531.82
01/06/2017,5521.06
01/05/2017,5487.94
01/04/2017,5477
01/03/2017,5429.08
12/30/2016,5383.12
12/29/2016,5432.09
12/28/2016,5438.56
12/27/2016,5487.44
12/23/2016,5462.69
12/22/2016,5447.42
12/21/2016,5471.43
12/20/2016,5483.94
12/19/2016,5457.44
12/16/2016,5437.16
12/15/2016,5456.85
12/14/2016,5436.67
12/13/2016,5463.83
12/12/2016,5412.54
12/09/2016,5444.5
12/08/2016,5417.36
12/07/2016,5393.76
12/06/2016,5333
12/05/2016,5308.89
12/02/2016,5255.65
12/01/2016,5251.11
11/30/2016,5323.68
11/29/2016,5379.92
11/28/2016,5368.81
11/25/2016,5398.92
11/23/2016,5380.68
11/22/2016,5386.35
11/21/2016,5368.86
11/18/2016,5321.51
11/17/2016,5333.97
11/16/2016,5294.58
11/15/2016,5275.62
11/14/2016,5218.4
11/11/2016,5237.11
11/10/2016,5208.8
11/09/2016,5251.07
11/08/2016,5193.49
11/07/2016,5166.17
11/04/2016,5046.37
11/03/2016,5058.41
11/02/2016,5105.57
11/01/2016,5153.58
10/31/2016,5189.13
10/28/2016,5190.1
10/27/2016,5215.97
10/26/2016,5250.27
10/25/2016,5283.4
10/24/2016,5309.83
10/21/2016,5257.4
10/20/2016,5241.83
10/19/2016,5246.41
10/18/2016,5243.84
10/17/2016,5199.82
10/14/2016,5214.16
10/13/2016,5213.33
10/12/2016,5239.02
10/11/2016,5246.79
10/10/2016,5328.67
10/07/2016,5292.4
10/06/2016,5306.85
10/05/2016,5316.02
10/04/2016,5289.66
10/03/2016,5300.87
09/30/2016,5312
09/29/2016,5269.15
09/28/2016,5318.55
09/27/2016,5305.71
09/26/2016,5257.49
09/23/2016,5305.75
09/22/2016,5339.52
09/21/2016,5295.18
09/20/2016,5241.35
09/19/2016,5235.03
09/16/2016,5244.57
09/15/2016,5249.69
09/14/2016,5173.77
09/13/2016,5155.25
09/12/2016,5211.89
09/09/2016,5125.91
09/08/2016,5259.48
09/07/2016,5283.93
09/06/2016,5275.91
09/02/2016,5249.9
09/01/2016,5227.21
08/31/2016,5213.22
08/30/2016,5222.99
08/29/2016,5232.33
08/26/2016,5218.92
08/25/2016,5212.2
08/24/2016,5217.69
08/23/2016,5260.08
08/22/2016,5244.6
08/19/2016,5238.38
08/18/2016,5240.15
08/17/2016,5228.66
08/16/2016,5227.11
08/15/2016,5262.02
08/12/2016,5232.89
08/11/2016,5228.4
08/10/2016,5204.58
08/09/2016,5225.48
08/08/2016,5213.14
08/05/2016,5221.12
08/04/2016,5166.25
08/03/2016,5159.74
08/02/2016,5137.73
08/01/2016,5184.2
07/29/2016,5162.13
07/28/2016,5154.98
07/27/2016,5139.81
07/26/2016,5110.05
07/25/2016,5097.63
07/22/2016,5100.16
07/21/2016,5073.9
07/20/2016,5089.93
07/19/2016,5036.37
07/18/2016,5055.78
07/15/2016,5029.59
07/14/2016,5034.06
07/13/2016,5005.73
07/12/2016,5022.82
07/11/2016,4988.64
07/08/2016,4956.76
07/07/2016,4876.81
07/06/2016,4859.16
07/05/2016,4822.9
07/01/2016,4862.57
06/30/2016,4842.67
06/29/2016,4779.25
06/28/2016,4691.87
06/27/2016,4594.44
06/24/2016,4707.98
06/23/2016,4910.04
06/22/2016,4833.32
06/21/2016,4843.76
06/20/2016,4837.21
06/17/2016,4800.34
06/16/2016,4844.91
06/15/2016,4834.93
06/14/2016,4843.55
06/13/2016,4848.44
06/10/2016,4894.55
06/09/2016,4958.62
06/08/2016,4974.64
